,,,-393.90000E-6,6.00000,
,,,-393.80000E-6,5.80000,
,,,-393.70000E-6,5.80000,
,,,-393.60000E-6,5.80000,
,,,-393.50000E-6,6.00000,
,,,-393.40000E-6,6.00000,
,,,-393.30000E-6,6.00000,
,,,-393.20000E-6,6.00000,
,,,-393.10000E-6,5.60000,
,,,-392.99999E-6,5.60000,
,,,-392.89999E-6,5.80000,
,,,-392.79999E-6,5.80000,
,,,-392.69999E-6,5.80000,
,,,-392.59999E-6,5.80000,
,,,-392.49999E-6,5.80000,
,,,-392.39999E-6,6.00000,
,,,-392.29999E-6,5.80000,
,,,-392.19999E-6,5.80000,
,,,-392.09999E-6,5.60000,
,,,-391.99999E-6,5.80000,
,,,-391.90002E-6,5.80000,
,,,-391.80001E-6,5.60000,
,,,-391.70001E-6,5.80000,
,,,-391.60001E-6,6.00000,
,,,-391.50001E-6,6.00000,
,,,-391.40001E-6,5.80000,
,,,-391.30001E-6,5.60000,
,,,-391.20001E-6,5.80000,
,,,-391.10001E-6,5.60000,
,,,-391.00001E-6,5.80000,
,,,-390.90001E-6,5.80000,
,,,-390.80001E-6,5.80000,
,,,-390.70001E-6,6.00000,
,,,-390.60001E-6,6.20000,
,,,-390.50000E-6,5.80000,
,,,-390.40000E-6,5.80000,
,,,-390.30000E-6,5.80000,
,,,-390.20000E-6,5.80000,
,,,-390.10000E-6,5.80000,
,,,-390.00000E-6,5.80000,
,,,-389.90000E-6,5.80000,
,,,-389.80000E-6,5.80000,
,,,-389.70000E-6,6.00000,
,,,-389.60000E-6,5.60000,
,,,-389.50000E-6,6.00000,
,,,-389.40000E-6,5.60000,
,,,-389.30000E-6,6.00000,
,,,-389.19999E-6,6.00000,
,,,-389.09999E-6,6.00000,
,,,-388.99999E-6,5.80000,
,,,-388.89999E-6,6.00000,
,,,-388.79999E-6,6.00000,
,,,-388.69999E-6,6.00000,
,,,-388.59999E-6,5.80000,
,,,-388.49999E-6,6.00000,
,,,-388.39999E-6,5.60000,
,,,-388.29999E-6,6.00000,
,,,-388.19999E-6,5.80000,
,,,-388.09999E-6,6.00000,
,,,-388.00001E-6,5.80000,
,,,-387.90001E-6,5.80000,
,,,-387.80001E-6,5.80000,
,,,-387.70001E-6,6.00000,
,,,-387.60001E-6,6.20000,
,,,-387.50001E-6,5.60000,
,,,-387.40001E-6,5.60000,
,,,-387.30001E-6,5.80000,
,,,-387.20001E-6,5.80000,
,,,-387.10001E-6,5.60000,
,,,-387.00001E-6,6.00000,
,,,-386.90001E-6,6.00000,
,,,-386.80001E-6,5.80000,
,,,-386.70001E-6,5.60000,
,,,-386.60000E-6,6.00000,
,,,-386.50000E-6,5.80000,
,,,-386.40000E-6,5.60000,
,,,-386.30000E-6,5.80000,
,,,-386.20000E-6,5.80000,
,,,-386.10000E-6,5.80000,
,,,-386.00000E-6,6.00000,
,,,-385.90000E-6,5.80000,
,,,-385.80000E-6,5.60000,
,,,-385.70000E-6,5.80000,
,,,-385.60000E-6,5.60000,
,,,-385.50000E-6,6.00000,
,,,-385.40000E-6,5.80000,
,,,-385.29999E-6,5.80000,
,,,-385.19999E-6,5.80000,
,,,-385.09999E-6,6.00000,
,,,-384.99999E-6,5.80000,
,,,-384.89999E-6,6.00000,
,,,-384.79999E-6,6.00000,
,,,-384.69999E-6,5.80000,
,,,-384.59999E-6,5.60000,
,,,-384.49999E-6,5.80000,
,,,-384.39999E-6,6.00000,
,,,-384.29999E-6,5.80000,
,,,-384.20002E-6,5.60000,
,,,-384.10001E-6,5.60000,
,,,-384.00001E-6,5.80000,
,,,-383.90001E-6,6.00000,
,,,-383.80001E-6,5.80000,
,,,-383.70001E-6,6.00000,
,,,-383.60001E-6,5.80000,
,,,-383.50001E-6,6.00000,
,,,-383.40001E-6,5.80000,
,,,-383.30001E-6,5.60000,
,,,-383.20001E-6,6.00000,
,,,-383.10001E-6,6.00000,
,,,-383.00001E-6,5.80000,
,,,-382.90001E-6,5.80000,
,,,-382.80000E-6,6.00000,
,,,-382.70000E-6,6.00000,
,,,-382.60000E-6,5.80000,
,,,-382.50000E-6,5.80000,
,,,-382.40000E-6,5.60000,
,,,-382.30000E-6,5.80000,
,,,-382.20000E-6,6.00000,
,,,-382.10000E-6,5.60000,
,,,-382.00000E-6,5.80000,
,,,-381.90000E-6,6.00000,
,,,-381.80000E-6,5.80000,
,,,-381.70000E-6,5.60000,
,,,-381.60000E-6,5.80000,
,,,-381.49999E-6,6.00000,
,,,-381.39999E-6,5.80000,
,,,-381.29999E-6,5.80000,
,,,-381.19999E-6,5.80000,
,,,-381.09999E-6,5.80000,
,,,-380.99999E-6,6.00000,
,,,-380.89999E-6,6.00000,
,,,-380.79999E-6,5.80000,
,,,-380.69999E-6,5.80000,
,,,-380.59999E-6,5.80000,
,,,-380.49999E-6,5.80000,
,,,-380.40002E-6,5.60000,
,,,-380.30001E-6,5.80000,
,,,-380.20001E-6,5.80000,
,,,-380.10001E-6,5.80000,
,,,-380.00001E-6,5.80000,
,,,-379.90001E-6,5.80000,
,,,-379.80001E-6,5.80000,
,,,-379.70001E-6,6.00000,
,,,-379.60001E-6,5.60000,
,,,-379.50001E-6,5.60000,
,,,-379.40001E-6,5.80000,
,,,-379.30001E-6,5.80000,
,,,-379.20001E-6,5.80000,
,,,-379.10001E-6,5.80000,
,,,-379.00000E-6,5.80000,
,,,-378.90000E-6,5.80000,
,,,-378.80000E-6,5.80000,
,,,-378.70000E-6,5.80000,
,,,-378.60000E-6,6.00000,
,,,-378.50000E-6,6.00000,
,,,-378.40000E-6,5.80000,
,,,-378.30000E-6,5.60000,
,,,-378.20000E-6,6.00000,
,,,-378.10000E-6,6.00000,
,,,-378.00000E-6,5.80000,
,,,-377.90000E-6,5.80000,
,,,-377.80000E-6,5.60000,
,,,-377.69999E-6,6.00000,
,,,-377.59999E-6,5.60000,
,,,-377.49999E-6,5.80000,
,,,-377.39999E-6,6.00000,
,,,-377.29999E-6,5.80000,
,,,-377.19999E-6,5.80000,
,,,-377.09999E-6,5.60000,
,,,-376.99999E-6,6.00000,
,,,-376.89999E-6,5.80000,
,,,-376.79999E-6,5.80000,
,,,-376.69999E-6,5.80000,
,,,-376.60002E-6,5.80000,
,,,-376.50001E-6,5.80000,
,,,-376.40001E-6,5.60000,
,,,-376.30001E-6,5.80000,
,,,-376.20001E-6,5.60000,
,,,-376.10001E-6,5.80000,
,,,-376.00001E-6,5.80000,
,,,-375.90001E-6,6.00000,
,,,-375.80001E-6,6.00000,
,,,-375.70001E-6,5.80000,
,,,-375.60001E-6,5.80000,
,,,-375.50001E-6,6.00000,
,,,-375.40001E-6,5.80000,
,,,-375.30001E-6,6.00000,
,,,-375.20000E-6,6.00000,
,,,-375.10000E-6,5.60000,
,,,-375.00000E-6,6.00000,
,,,-374.90000E-6,5.60000,
,,,-374.80000E-6,5.80000,
,,,-374.70000E-6,6.00000,
,,,-374.60000E-6,6.00000,
,,,-374.50000E-6,5.80000,
,,,-374.40000E-6,5.80000,
,,,-374.30000E-6,5.80000,
,,,-374.20000E-6,6.00000,
,,,-374.10000E-6,5.60000,
,,,-374.00000E-6,5.80000,
,,,-373.89999E-6,6.00000,
,,,-373.79999E-6,6.00000,
,,,-373.69999E-6,5.80000,
,,,-373.59999E-6,5.80000,
,,,-373.49999E-6,5.60000,
,,,-373.39999E-6,6.00000,
,,,-373.29999E-6,6.00000,
,,,-373.19999E-6,6.00000,
,,,-373.09999E-6,5.80000,
,,,-372.99999E-6,5.80000,
,,,-372.89999E-6,6.00000,
,,,-372.79999E-6,5.80000,
,,,-372.70001E-6,5.80000,
,,,-372.60001E-6,5.60000,
,,,-372.50001E-6,5.80000,
,,,-372.40001E-6,5.80000,
,,,-372.30001E-6,5.80000,
,,,-372.20001E-6,5.80000,
,,,-372.10001E-6,5.80000,
,,,-372.00001E-6,6.00000,
,,,-371.90001E-6,5.80000,
,,,-371.80001E-6,6.00000,
,,,-371.70001E-6,5.80000,
,,,-371.60001E-6,6.00000,
,,,-371.50001E-6,5.80000,
,,,-371.40000E-6,6.00000,
,,,-371.30000E-6,5.80000,
,,,-371.20000E-6,6.20000,
,,,-371.10000E-6,5.80000,
,,,-371.00000E-6,5.80000,
,,,-370.90000E-6,5.60000,
,,,-370.80000E-6,6.00000,
,,,-370.70000E-6,6.00000,
,,,-370.60000E-6,5.80000,
,,,-370.50000E-6,6.00000,
,,,-370.40000E-6,6.00000,
,,,-370.30000E-6,5.60000,
,,,-370.20000E-6,5.60000,
,,,-370.10000E-6,6.00000,
,,,-369.99999E-6,5.80000,
,,,-369.89999E-6,5.80000,
,,,-369.79999E-6,6.00000,
,,,-369.69999E-6,6.00000,
,,,-369.59999E-6,5.80000,
,,,-369.49999E-6,5.80000,
,,,-369.39999E-6,5.80000,
,,,-369.29999E-6,6.00000,
,,,-369.19999E-6,6.00000,
,,,-369.09999E-6,5.80000,
,,,-368.99999E-6,6.00000,
,,,-368.90002E-6,6.00000,
,,,-368.80001E-6,5.80000,
,,,-368.70001E-6,5.80000,
,,,-368.60001E-6,5.80000,
,,,-368.50001E-6,6.00000,
,,,-368.40001E-6,6.00000,
,,,-368.30001E-6,6.00000,
,,,-368.20001E-6,5.80000,
,,,-368.10001E-6,6.00000,
,,,-368.00001E-6,5.80000,
,,,-367.90001E-6,5.80000,
,,,-367.80001E-6,5.60000,
,,,-367.70001E-6,5.80000,
,,,-367.60001E-6,5.60000,
,,,-367.50000E-6,5.80000,
,,,-367.40000E-6,5.80000,
,,,-367.30000E-6,5.60000,
,,,-367.20000E-6,5.60000,
,,,-367.10000E-6,5.80000,
,,,-367.00000E-6,5.80000,
,,,-366.90000E-6,5.80000,
,,,-366.80000E-6,6.00000,
,,,-366.70000E-6,5.60000,
,,,-366.60000E-6,5.80000,
,,,-366.50000E-6,5.80000,
,,,-366.40000E-6,6.00000,
,,,-366.30000E-6,5.80000,
,,,-366.19999E-6,6.00000,
,,,-366.09999E-6,5.80000,
,,,-365.99999E-6,5.80000,
,,,-365.89999E-6,6.00000,
,,,-365.79999E-6,5.80000,
,,,-365.69999E-6,5.80000,
,,,-365.59999E-6,5.60000,
,,,-365.49999E-6,5.80000,
,,,-365.39999E-6,5.80000,
,,,-365.29999E-6,5.60000,
,,,-365.19999E-6,6.00000,
,,,-365.10002E-6,5.80000,
,,,-365.00001E-6,5.80000,
,,,-364.90001E-6,5.80000,
,,,-364.80001E-6,6.00000,
,,,-364.70001E-6,5.80000,
,,,-364.60001E-6,6.00000,
,,,-364.50001E-6,6.00000,
,,,-364.40001E-6,5.80000,
,,,-364.30001E-6,5.80000,
,,,-364.20001E-6,6.00000,
,,,-364.10001E-6,5.60000,
,,,-364.00001E-6,6.00000,
,,,-363.90001E-6,5.80000,
,,,-363.80001E-6,5.80000,
,,,-363.70000E-6,5.80000,
,,,-363.60000E-6,6.00000,
,,,-363.50000E-6,5.80000,
,,,-363.40000E-6,6.20000,
,,,-363.30000E-6,5.80000,
,,,-363.20000E-6,5.80000,
,,,-363.10000E-6,6.00000,
,,,-363.00000E-6,6.00000,
,,,-362.90000E-6,5.80000,
,,,-362.80000E-6,5.60000,
,,,-362.70000E-6,6.00000,
,,,-362.60000E-6,5.80000,
,,,-362.50000E-6,5.80000,
,,,-362.39999E-6,5.80000,
,,,-362.29999E-6,5.80000,
,,,-362.19999E-6,5.80000,
,,,-362.09999E-6,6.00000,
,,,-361.99999E-6,6.00000,
,,,-361.89999E-6,5.60000,
,,,-361.79999E-6,6.00000,
,,,-361.69999E-6,6.00000,
,,,-361.59999E-6,5.80000,
,,,-361.49999E-6,5.80000,
,,,-361.39999E-6,5.80000,
,,,-361.29999E-6,6.00000,
,,,-361.20001E-6,5.80000,
,,,-361.10001E-6,6.00000,
,,,-361.00001E-6,6.00000,
,,,-360.90001E-6,5.80000,
,,,-360.80001E-6,5.80000,
,,,-360.70001E-6,6.00000,
,,,-360.60001E-6,5.80000,
,,,-360.50001E-6,6.00000,
,,,-360.40001E-6,5.80000,
,,,-360.30001E-6,6.00000,
,,,-360.20001E-6,5.80000,
,,,-360.10001E-6,5.80000,
,,,-360.00001E-6,5.60000,
,,,-359.90000E-6,6.00000,
,,,-359.80000E-6,5.60000,
,,,-359.70000E-6,6.00000,
,,,-359.60000E-6,6.00000,
,,,-359.50000E-6,6.20000,
,,,-359.40000E-6,6.00000,
,,,-359.30000E-6,5.80000,
,,,-359.20000E-6,6.00000,
,,,-359.10000E-6,6.00000,
,,,-359.00000E-6,6.00000,
,,,-358.90000E-6,6.00000,
,,,-358.80000E-6,5.80000,
,,,-358.70000E-6,6.00000,
,,,-358.59999E-6,6.00000,
,,,-358.49999E-6,6.00000,
,,,-358.39999E-6,5.80000,
,,,-358.29999E-6,5.80000,
,,,-358.19999E-6,6.00000,
,,,-358.09999E-6,5.80000,
,,,-357.99999E-6,5.80000,
,,,-357.89999E-6,5.80000,
,,,-357.79999E-6,5.80000,
,,,-357.69999E-6,5.80000,
,,,-357.59999E-6,6.00000,
,,,-357.49999E-6,6.00000,
,,,-357.40001E-6,5.80000,
,,,-357.30001E-6,5.80000,
,,,-357.20001E-6,5.60000,
,,,-357.10001E-6,6.00000,
,,,-357.00001E-6,5.60000,
,,,-356.90001E-6,6.20000,
,,,-356.80001E-6,5.80000,
,,,-356.70001E-6,5.80000,
,,,-356.60001E-6,5.80000,
,,,-356.50001E-6,5.80000,
,,,-356.40001E-6,5.80000,
,,,-356.30001E-6,5.80000,
,,,-356.20001E-6,5.80000,
,,,-356.10000E-6,6.00000,
,,,-356.00000E-6,6.00000,
,,,-355.90000E-6,6.00000,
,,,-355.80000E-6,6.00000,
,,,-355.70000E-6,5.60000,
,,,-355.60000E-6,5.80000,
,,,-355.50000E-6,6.00000,
,,,-355.40000E-6,6.00000,
,,,-355.30000E-6,5.60000,
,,,-355.20000E-6,5.80000,
,,,-355.10000E-6,6.00000,
,,,-355.00000E-6,6.00000,
,,,-354.90000E-6,6.00000,
,,,-354.79999E-6,6.20000,
,,,-354.69999E-6,6.20000,
,,,-354.59999E-6,6.00000,
,,,-354.49999E-6,5.60000,
,,,-354.39999E-6,6.20000,
,,,-354.29999E-6,6.00000,
,,,-354.19999E-6,5.80000,
,,,-354.09999E-6,6.00000,
,,,-353.99999E-6,5.80000,
,,,-353.89999E-6,5.80000,
,,,-353.79999E-6,6.00000,
,,,-353.69999E-6,6.00000,
,,,-353.60001E-6,6.00000,
,,,-353.50001E-6,6.00000,
,,,-353.40001E-6,5.80000,
,,,-353.30001E-6,5.60000,
,,,-353.20001E-6,6.00000,
,,,-353.10001E-6,5.60000,
,,,-353.00001E-6,5.80000,
,,,-352.90001E-6,5.80000,
,,,-352.80001E-6,5.80000,
,,,-352.70001E-6,5.80000,
,,,-352.60001E-6,6.00000,
,,,-352.50001E-6,5.80000,
,,,-352.40001E-6,6.00000,
,,,-352.30001E-6,6.00000,
,,,-352.20000E-6,6.00000,
,,,-352.10000E-6,5.80000,
,,,-352.00000E-6,5.80000,
,,,-351.90000E-6,6.00000,
,,,-351.80000E-6,6.00000,
,,,-351.70000E-6,5.80000,
,,,-351.60000E-6,5.60000,
,,,-351.50000E-6,5.80000,
,,,-351.40000E-6,5.80000,
,,,-351.30000E-6,5.80000,
,,,-351.20000E-6,6.00000,
,,,-351.10000E-6,5.80000,
,,,-351.00000E-6,6.00000,
,,,-350.89999E-6,5.80000,
,,,-350.79999E-6,6.00000,
,,,-350.69999E-6,5.80000,
,,,-350.59999E-6,5.80000,
,,,-350.49999E-6,6.00000,
,,,-350.39999E-6,5.80000,
,,,-350.29999E-6,5.80000,
,,,-350.19999E-6,5.80000,
,,,-350.09999E-6,5.80000,
,,,-349.99999E-6,5.80000,
,,,-349.89999E-6,6.00000,
,,,-349.80002E-6,5.80000,
,,,-349.70001E-6,6.00000,
,,,-349.60001E-6,5.80000,
,,,-349.50001E-6,6.00000,
,,,-349.40001E-6,5.80000,
,,,-349.30001E-6,6.00000,
,,,-349.20001E-6,6.00000,
,,,-349.10001E-6,6.00000,
,,,-349.00001E-6,5.80000,
,,,-348.90001E-6,5.80000,
,,,-348.80001E-6,6.00000,
,,,-348.70001E-6,5.80000,
,,,-348.60001E-6,5.80000,
,,,-348.50001E-6,6.00000,
,,,-348.40000E-6,5.80000,
,,,-348.30000E-6,6.00000,
,,,-348.20000E-6,5.80000,
,,,-348.10000E-6,6.00000,
,,,-348.00000E-6,5.80000,
,,,-347.90000E-6,5.80000,
,,,-347.80000E-6,5.80000,
,,,-347.70000E-6,5.80000,
,,,-347.60000E-6,6.00000,
,,,-347.50000E-6,6.00000,
,,,-347.40000E-6,5.80000,
,,,-347.30000E-6,6.00000,
,,,-347.20000E-6,6.00000,
,,,-347.09999E-6,5.80000,
,,,-346.99999E-6,5.80000,
,,,-346.89999E-6,5.80000,
,,,-346.79999E-6,5.80000,
,,,-346.69999E-6,5.80000,
,,,-346.59999E-6,5.80000,
,,,-346.49999E-6,5.80000,
,,,-346.39999E-6,6.00000,
,,,-346.29999E-6,6.00000,
,,,-346.19999E-6,5.80000,
,,,-346.09999E-6,5.80000,
,,,-345.99999E-6,6.00000,
,,,-345.90001E-6,5.80000,
,,,-345.80001E-6,5.80000,
,,,-345.70001E-6,5.80000,
,,,-345.60001E-6,6.00000,
,,,-345.50001E-6,6.00000,
,,,-345.40001E-6,6.20000,
,,,-345.30001E-6,5.80000,
,,,-345.20001E-6,6.00000,
,,,-345.10001E-6,5.60000,
,,,-345.00001E-6,5.60000,
,,,-344.90001E-6,5.80000,
,,,-344.80001E-6,6.20000,
,,,-344.70001E-6,5.80000,
,,,-344.60000E-6,6.00000,
,,,-344.50000E-6,5.80000,
,,,-344.40000E-6,5.60000,
,,,-344.30000E-6,6.00000,
,,,-344.20000E-6,5.60000,
,,,-344.10000E-6,5.80000,
,,,-344.00000E-6,5.60000,
,,,-343.90000E-6,6.00000,
,,,-343.80000E-6,6.00000,
,,,-343.70000E-6,5.80000,
,,,-343.60000E-6,6.00000,
,,,-343.50000E-6,6.00000,
,,,-343.40000E-6,6.00000,
,,,-343.29999E-6,5.80000,
,,,-343.19999E-6,5.80000,
,,,-343.09999E-6,5.80000,
,,,-342.99999E-6,5.80000,
,,,-342.89999E-6,5.80000,
,,,-342.79999E-6,5.80000,
,,,-342.69999E-6,5.60000,
,,,-342.59999E-6,6.00000,
,,,-342.49999E-6,5.80000,
,,,-342.39999E-6,5.80000,
,,,-342.29999E-6,5.80000,
,,,-342.19999E-6,5.80000,
,,,-342.10001E-6,6.00000,
,,,-342.00001E-6,6.00000,
,,,-341.90001E-6,5.80000,
,,,-341.80001E-6,6.00000,
,,,-341.70001E-6,5.80000,
,,,-341.60001E-6,6.00000,
,,,-341.50001E-6,5.60000,
,,,-341.40001E-6,5.60000,
,,,-341.30001E-6,5.80000,
,,,-341.20001E-6,5.80000,
,,,-341.10001E-6,6.00000,
,,,-341.00001E-6,5.80000,
,,,-340.90001E-6,5.60000,
,,,-340.80000E-6,5.80000,
,,,-340.70000E-6,6.00000,
,,,-340.60000E-6,5.80000,
,,,-340.50000E-6,5.60000,
,,,-340.40000E-6,5.80000,
,,,-340.30000E-6,6.00000,
,,,-340.20000E-6,5.60000,
,,,-340.10000E-6,6.00000,
,,,-340.00000E-6,5.80000,
